order_id,product_id,quantity,unit_price,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,product_name,category,brand,price,mrp,margin_percentage,shelf_life_days,min_stock_level,max_stock_level
1180899898,274207,1,328.51,16420489,2023-04-17 02:53:44,2023-04-17 03:12:44,2023-04-17 03:15:44,On Time,3034.51,Wallet,24863,4638,Cough Syrup,Pharmacy,"Savant, Batta and Mander",328.51,410.64,20.0,365,25,51
8758992688,891833,1,493.19,11616535,2024-06-22 16:53:41,2024-06-22 17:12:41,2024-06-22 17:37:41,Significantly Delayed,405.71,Wallet,722,1537,Curd,Dairy & Breakfast,Mani PLC,493.19,616.49,20.0,7,11,69
6965716176,970529,3,827.44,12851610,2023-04-13 02:15:14,2023-04-13 02:32:14,2023-04-13 02:34:14,On Time,4625.58,Card,48850,4557,Diapers,Baby Care,"Kurian, Patla and Sanghvi",827.44,1182.06,30.0,365,19,84
5527742274,712003,2,671.68,57956497,2023-12-16 05:20:27,2023-12-16 05:32:27,2023-12-16 05:27:27,On Time,2424.06,Card,98520,8667,Cola,Cold Drinks & Juices,"Karan, Bandi and Acharya",671.68,959.54,30.0,180,30,54
826610039,589812,3,163.03,29431960,2023-08-17 13:52:16,2023-08-17 14:04:16,2023-08-17 14:03:16,On Time,169.88,UPI,72915,5752,Detergent,Household Care,Bir PLC,163.03,217.37,25.0,365,22,52
3303891913,313754,2,136.6,84361534,2024-01-15 21:29:58,2024-01-15 21:43:58,2024-01-15 21:48:58,On Time,2044.44,Card,49372,5496,Biscuits,Snacks & Munchies,"Swaminathan, Mahal and Dara",136.6,210.15,35.0,90,25,67
2489292878,969851,2,340.66,59240916,2023-10-01 08:51:12,2023-10-01 09:02:12,2023-10-01 08:57:12,On Time,3382.35,Card,88759,4977,Frozen Vegetables,Instant & Frozen Food,"Kara, Sodhi and Bassi",340.66,567.77,40.0,180,27,64
8589851630,687218,2,317.82,5386246,2024-05-28 14:12:08,2024-05-28 14:22:08,2024-05-28 14:24:08,On Time,3160.29,Card,4917,7237,Mango Drink,Cold Drinks & Juices,"Sankaran, Pall and Gola",317.82,454.03,30.0,180,22,58
4598897781,709916,3,33.76,77625089,2023-07-12 20:42:25,2023-07-12 20:54:25,2023-07-12 21:04:25,Slightly Delayed,3442.8,UPI,7752,1410,Detergent,Household Care,Varkey LLC,33.76,45.01,25.0,365,30,88
6932356214,131748,2,81.35,58942207,2023-04-04 05:34:45,2023-04-04 05:52:45,2023-04-04 06:06:45,Slightly Delayed,4091.52,Wallet,27028,1053,Dog Food,Pet Care,"Shroff, Wason and Dugar",81.35,125.15,35.0,365,30,53
3499004322,34200,1,319.8,70363568,2023-05-04 18:04:47,2023-05-04 18:23:47,2023-05-04 18:22:47,On Time,2288.53,Wallet,21541,7809,Lotion,Personal Care,Munshi-Grewal,319.8,492.0,35.0,365,19,75
7517620171,687218,2,317.82,25128143,2023-04-16 18:10:53,2023-04-16 18:26:53,2023-04-16 18:21:53,On Time,1996.94,Cash,48840,1920,Mango Drink,Cold Drinks & Juices,"Sankaran, Pall and Gola",317.82,454.03,30.0,180,22,58
172987148,901144,3,340.36,71607166,2024-11-03 16:39:53,2024-11-03 16:56:53,2024-11-03 17:21:53,Significantly Delayed,2924.71,Cash,66833,4430,Sugar,Grocery & Staples,Deo-Kamdar,340.36,400.42,15.0,365,12,71
8347207794,890623,1,354.52,34853377,2024-08-17 22:01:06,2024-08-17 22:18:06,2024-08-17 22:21:06,On Time,2701.36,Card,88105,2484,Onions,Fruits & Vegetables,"Sangha, Nagar and Varty",354.52,472.69,25.0,3,27,55
9472355181,962054,1,16.86,81462774,2024-01-23 06:37:09,2024-01-23 06:52:09,2024-01-23 06:55:09,On Time,972.69,UPI,69066,1310,Orange Juice,Cold Drinks & Juices,Toor-Nagar,16.86,24.09,30.0,180,11,74
1315064289,883013,2,989.88,74735607,2024-07-27 03:05:12,2024-07-27 03:16:12,2024-07-27 03:39:12,Significantly Delayed,2357.23,UPI,62602,1009,Eggs,Dairy & Breakfast,Chahal Group,989.88,1237.35,20.0,7,13,98
9371869941,712307,2,264.89,53076417,2023-10-11 23:57:41,2023-10-12 00:13:41,2023-10-12 00:13:41,On Time,1599.11,Card,6805,9,Orange Juice,Cold Drinks & Juices,Chana LLC,264.89,378.41,30.0,180,16,73
5184568404,704868,2,193.46,93507573,2024-03-27 12:45:24,2024-03-27 13:05:24,2024-03-27 13:01:24,On Time,872.08,Cash,17462,8839,Detergent,Household Care,"Parikh, Oak and Kara",193.46,257.95,25.0,365,24,58
5891002534,361361,2,826.21,41494517,2023-09-29 15:59:08,2023-09-29 16:16:08,2023-09-29 16:26:08,Slightly Delayed,475.04,Card,79352,9109,Biscuits,Snacks & Munchies,"Kunda, Dave and Sahni",826.21,1271.09,35.0,90,20,64
1479730711,123983,3,785.67,90647204,2024-09-02 09:49:44,2024-09-02 10:08:44,2024-09-02 10:29:44,Significantly Delayed,589.61,Wallet,36251,3312,Cough Syrup,Pharmacy,Kurian-Chhabra,785.67,982.09,20.0,365,25,72
7651037338,274207,2,328.51,31576845,2023-11-21 18:34:51,2023-11-21 18:52:51,2023-11-21 18:52:51,On Time,242.57,Cash,62537,125,Cough Syrup,Pharmacy,"Savant, Batta and Mander",328.51,410.64,20.0,365,25,51
8763754537,723678,3,675.46,97873848,2024-10-07 05:34:23,2024-10-07 05:47:23,2024-10-07 05:44:23,On Time,1696.36,UPI,16963,9072,Dog Food,Pet Care,"Lall, Datta and Swamy",675.46,1039.17,35.0,365,14,97
7683813608,658389,2,152.55,99707100,2023-06-06 21:29:26,2023-06-06 21:44:26,2023-06-06 21:47:26,On Time,2544.29,Card,86476,4714,Popcorn,Snacks & Munchies,"Chanda, Som and Vohra",152.55,234.69,35.0,90,22,68
6722955128,949818,1,483.05,8351747,2023-03-19 21:52:23,2023-03-19 22:05:23,2023-03-19 22:01:23,On Time,1028.49,Wallet,18697,2801,Biscuits,Snacks & Munchies,Yohannan Inc,483.05,743.15,35.0,90,21,76
8259274680,256783,3,906.54,60379302,2023-04-11 06:25:28,2023-04-11 06:45:28,2023-04-11 06:43:28,On Time,3427.94,Cash,17260,1097,Pet Treats,Pet Care,"Basu, Thakur and Rege",906.54,1394.68,35.0,365,16,98
4620484274,9436,2,88.43,58111297,2024-09-10 15:50:36,2024-09-10 16:05:36,2024-09-10 16:18:36,Slightly Delayed,3550.23,Card,25174,8879,Toothpaste,Personal Care,Naidu PLC,88.43,136.05,35.0,365,19,76
8260569466,144124,3,162.67,59323931,2023-12-15 04:01:23,2023-12-15 04:16:23,2023-12-15 04:12:23,On Time,698.04,Card,74085,8742,Detergent,Household Care,Lalla-Srinivasan,162.67,216.89,25.0,365,11,82
8498916204,537274,3,702.71,47625855,2024-03-22 19:29:28,2024-03-22 19:44:28,2024-03-22 19:44:28,On Time,422.87,Card,89588,3248,Pet Treats,Pet Care,Lal-Chauhan,702.71,1081.09,35.0,365,17,67
3209538967,82484,1,914.88,41874489,2024-05-07 09:15:34,2024-05-07 09:35:34,2024-05-07 09:39:34,On Time,2519.28,Cash,78212,192,Baby Food,Baby Care,Mallick PLC,914.88,1306.97,30.0,365,12,73
2570640420,542300,1,255.35,10418604,2023-04-28 10:31:24,2023-04-28 10:44:24,2023-04-28 10:48:24,On Time,3782.04,Cash,99899,9369,Popcorn,Snacks & Munchies,Gulati-Tandon,255.35,392.85,35.0,90,11,66
2066843639,764014,3,612.04,69516494,2024-05-25 00:12:13,2024-05-25 00:32:13,2024-05-25 00:27:13,On Time,941.19,UPI,37046,9267,Salt,Grocery & Staples,"Grewal, Swamy and Dayal",612.04,720.05,15.0,365,30,100
7402125753,319388,2,657.8,12500465,2023-11-01 18:12:28,2023-11-01 18:26:28,2023-11-01 18:36:28,Slightly Delayed,3147.43,Cash,26429,4210,Orange Juice,Cold Drinks & Juices,D’Alia-Dey,657.8,939.71,30.0,180,26,56
9171089443,274207,3,328.51,46185579,2024-09-10 20:04:14,2024-09-10 20:21:14,2024-09-10 20:21:14,On Time,2747.64,Cash,27400,2275,Cough Syrup,Pharmacy,"Savant, Batta and Mander",328.51,410.64,20.0,365,25,51
3272079644,741341,1,923.84,51592174,2023-06-06 14:31:34,2023-06-06 14:43:34,2023-06-06 14:46:34,On Time,22.14,Card,98992,4584,Eggs,Dairy & Breakfast,Prasad LLC,923.84,1154.8,20.0,7,13,62
438111050,171602,1,883.44,74174956,2024-05-03 23:36:13,2024-05-03 23:56:13,2024-05-03 23:54:13,On Time,2129.22,Card,24502,7723,Cola,Cold Drinks & Juices,Pal-Sehgal,883.44,1262.06,30.0,180,28,58
7416160835,222892,1,869.22,29324437,2023-04-30 11:05:04,2023-04-30 11:20:04,2023-04-30 11:17:04,On Time,2651.44,UPI,11914,6480,Tomatoes,Fruits & Vegetables,Ramakrishnan-Ghose,869.22,1158.96,25.0,3,28,88
4075074492,140154,1,171.2,12778027,2023-12-13 11:06:33,2023-12-13 11:18:33,2023-12-13 11:41:33,Significantly Delayed,5146.2,UPI,29293,3071,Shampoo,Personal Care,Malhotra LLC,171.2,263.38,35.0,365,24,59
5536024334,600767,3,722.42,15661674,2023-04-30 16:32:38,2023-04-30 16:44:38,2023-04-30 16:40:38,On Time,1149.2,Card,20631,9073,Toothpaste,Personal Care,Balan Group,722.42,1111.42,35.0,365,22,68
2013140214,962054,3,16.86,39674723,2024-05-14 16:20:19,2024-05-14 16:30:19,2024-05-14 16:35:19,On Time,2400.93,Card,10693,1539,Orange Juice,Cold Drinks & Juices,Toor-Nagar,16.86,24.09,30.0,180,11,74
1113582397,757274,2,98.32,53292177,2023-12-17 14:29:17,2023-12-17 14:40:17,2023-12-17 14:42:17,On Time,3248.52,Card,38869,7163,Pet Treats,Pet Care,"Minhas, Kapoor and Sethi",98.32,151.26,35.0,365,27,95
1083928258,264803,1,995.98,14705462,2023-12-21 19:36:22,2023-12-21 19:54:22,2023-12-21 19:58:22,On Time,2833.25,Card,78940,768,Vitamins,Pharmacy,Gole-Doshi,995.98,1244.97,20.0,365,17,69
4906957374,818990,3,163.55,30029998,2023-09-16 19:50:47,2023-09-16 20:06:47,2023-09-16 20:03:47,On Time,3973.9,Card,2235,6872,Tomatoes,Fruits & Vegetables,Dugar Group,163.55,218.07,25.0,3,22,92
1876614122,366066,2,918.58,97678578,2023-08-23 23:22:54,2023-08-23 23:38:54,2023-08-23 23:35:54,On Time,4304.71,Cash,4985,595,Soap,Personal Care,Mandal LLC,918.58,1413.2,35.0,365,16,52
6556180328,839170,1,481.63,10562528,2024-06-03 20:39:59,2024-06-03 20:57:59,2024-06-03 20:56:59,On Time,712.12,UPI,83805,5137,Curd,Dairy & Breakfast,Shetty and Sons,481.63,602.04,20.0,7,11,59
7960553477,585299,3,799.46,4356173,2024-02-24 05:24:38,2024-02-24 05:40:38,2024-02-24 05:35:38,On Time,169.88,UPI,75158,7328,Pet Treats,Pet Care,"Sharma, Chandra and Prashad",799.46,1229.94,35.0,365,13,50
6335972517,949818,2,483.05,18256339,2023-07-08 19:55:51,2023-07-08 20:14:51,2023-07-08 20:26:51,Slightly Delayed,1968.49,UPI,51928,7147,Biscuits,Snacks & Munchies,Yohannan Inc,483.05,743.15,35.0,90,21,76
6254948159,726958,3,887.48,42615134,2023-10-16 07:14:34,2023-10-16 07:34:34,2023-10-16 07:34:34,On Time,3371.28,Card,72597,6278,Cat Food,Pet Care,Doctor-Patla,887.48,1365.35,35.0,365,18,79
7527936057,107548,3,891.6,63971358,2023-12-10 14:03:53,2023-12-10 14:18:53,2023-12-10 14:20:53,On Time,2750.94,Cash,67699,8096,Cola,Cold Drinks & Juices,"Bhandari, Bhasin and Palan",891.6,1273.71,30.0,180,27,53
6257851675,677169,2,261.03,65488134,2024-04-23 22:08:04,2024-04-23 22:26:04,2024-04-23 22:48:04,Significantly Delayed,1052.94,UPI,91732,9276,Cough Syrup,Pharmacy,Char-Divan,261.03,326.29,20.0,365,12,77
6832610950,9436,3,88.43,77811864,2023-09-01 09:13:43,2023-09-01 09:33:43,2023-09-01 09:57:43,Significantly Delayed,1628.19,UPI,37323,7794,Toothpaste,Personal Care,Naidu PLC,88.43,136.05,35.0,365,19,76
5085005195,697683,3,123.74,2684440,2024-03-05 19:55:27,2024-03-05 20:13:27,2024-03-05 20:17:27,On Time,4030.23,Cash,92179,9543,Toilet Cleaner,Household Care,"Murty, Varghese and Saxena",123.74,164.99,25.0,365,14,82
2177207547,448752,1,160.07,92245432,2024-02-09 04:43:35,2024-02-09 05:01:35,2024-02-09 04:59:35,On Time,3576.89,Wallet,63474,1529,Toilet Cleaner,Household Care,Batta-Doctor,160.07,213.43,25.0,365,23,96
3043364543,186168,1,878.8,21597477,2023-07-25 10:41:58,2023-07-25 10:58:58,2023-07-25 11:00:58,On Time,1136.9,UPI,64723,8672,Dog Food,Pet Care,"Parekh, Lad and Kadakia",878.8,1352.0,35.0,365,13,75
2823404098,891833,3,493.19,81377917,2024-03-03 03:19:55,2024-03-03 03:33:55,2024-03-03 03:31:55,On Time,2699.14,Wallet,52689,1184,Curd,Dairy & Breakfast,Mani PLC,493.19,616.49,20.0,7,11,69
646676955,77308,2,223.27,93018527,2023-11-09 00:38:42,2023-11-09 00:55:42,2023-11-09 00:51:42,On Time,109.03,Cash,90187,5859,Onions,Fruits & Vegetables,Ratta-Sagar,223.27,297.69,25.0,3,29,91
5756607486,613942,3,545.0,27709218,2023-10-22 05:36:13,2023-10-22 05:53:13,2023-10-22 05:51:13,On Time,1910.09,Card,19872,648,Pet Treats,Pet Care,"Dyal, Saraf and Goel",545.0,838.46,35.0,365,28,72
9373691795,880510,1,951.43,87463923,2024-03-23 21:15:54,2024-03-23 21:31:54,2024-03-23 21:35:54,On Time,2386.93,Cash,89555,5199,Bread,Dairy & Breakfast,Roy-Char,951.43,1189.29,20.0,7,29,54
2611601543,661577,1,720.95,61753272,2023-07-23 00:37:11,2023-07-23 00:49:11,2023-07-23 00:59:11,Slightly Delayed,1804.99,Wallet,21230,5439,Cat Food,Pet Care,Majumdar PLC,720.95,1109.15,35.0,365,28,95
1491360686,621677,2,317.8,90649019,2023-03-21 15:49:01,2023-03-21 16:00:01,2023-03-21 16:11:01,Slightly Delayed,822.74,UPI,45751,7070,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital,317.8,529.67,40.0,180,15,71
1824533423,949818,2,483.05,2233446,2023-05-21 12:55:19,2023-05-21 13:13:19,2023-05-21 13:16:19,On Time,2890.53,Wallet,37442,7389,Biscuits,Snacks & Munchies,Yohannan Inc,483.05,743.15,35.0,90,21,76
2913841018,799688,1,309.62,46675763,2023-11-26 03:57:27,2023-11-26 04:08:27,2023-11-26 04:08:27,On Time,727.95,Card,45079,6719,Lotion,Personal Care,Arora LLC,309.62,476.34,35.0,365,22,90
3141803761,4452,3,169.88,34787383,2023-10-09 15:22:40,2023-10-09 15:35:40,2023-10-09 15:54:40,Significantly Delayed,787.4,UPI,54528,2448,Baby Wipes,Baby Care,Morar-Mistry,169.88,242.69,30.0,365,27,100
6184484468,240179,2,90.56,40275138,2024-10-14 03:35:47,2024-10-14 03:45:47,2024-10-14 03:46:47,On Time,211.22,Cash,97219,2662,Cough Syrup,Pharmacy,Ram-Suri,90.56,113.2,20.0,365,20,56
4599327740,613942,3,545.0,77862447,2023-08-25 15:35:17,2023-08-25 15:52:17,2023-08-25 15:52:17,On Time,530.85,Cash,43635,6481,Pet Treats,Pet Care,"Dyal, Saraf and Goel",545.0,838.46,35.0,365,28,72
7479207574,60619,3,726.41,64846124,2024-04-03 01:48:33,2024-04-03 02:03:33,2024-04-03 02:32:33,Significantly Delayed,918.45,Cash,23426,80,Iced Tea,Cold Drinks & Juices,Bhasin LLC,726.41,1037.73,30.0,180,10,97
2996133401,903336,2,551.88,83964902,2024-04-14 22:04:03,2024-04-14 22:16:03,2024-04-14 22:14:03,On Time,2010.29,UPI,8541,4244,Pulses,Grocery & Staples,"Vaidya, Amble and Palla",551.88,649.27,15.0,365,14,60
5972410040,968887,3,40.7,19179897,2024-08-11 07:22:14,2024-08-11 07:38:14,2024-08-11 07:41:14,On Time,1721.08,Wallet,62822,4388,Dish Soap,Household Care,Keer-Gill,40.7,54.27,25.0,365,18,92
4007593324,305754,3,979.99,68703613,2024-06-21 10:08:44,2024-06-21 10:23:44,2024-06-21 10:27:44,On Time,3453.62,Wallet,36657,7513,Frozen Vegetables,Instant & Frozen Food,Mammen-Hegde,979.99,1633.32,40.0,180,22,81
3428454405,432617,2,863.18,93018527,2023-08-13 22:37:01,2023-08-13 22:57:01,2023-08-13 22:56:01,On Time,3030.47,Cash,81368,3714,Baby Wipes,Baby Care,Dora-Pillai,863.18,1233.11,30.0,365,17,97
1160646195,876139,1,415.75,5700842,2023-04-24 17:02:19,2023-04-24 17:17:19,2023-04-24 17:38:19,Significantly Delayed,419.13,Card,53869,2464,Pulses,Grocery & Staples,Cherian-Dara,415.75,489.12,15.0,365,14,83
4376524554,812607,2,416.65,72576730,2023-03-16 09:09:00,2023-03-16 09:25:00,2023-03-16 09:30:00,On Time,2512.22,Card,75544,7687,Potatoes,Fruits & Vegetables,Rege Group,416.65,555.53,25.0,3,11,63
1519072771,925482,2,475.04,70615775,2024-08-01 04:03:15,2024-08-01 04:22:15,2024-08-01 04:24:15,On Time,98.32,UPI,40607,5275,Frozen Biryani,Instant & Frozen Food,Viswanathan-Sha,475.04,791.73,40.0,180,23,66
8203685394,615545,3,448.16,40192266,2024-02-23 06:58:38,2024-02-23 07:17:38,2024-02-23 07:18:38,On Time,1013.58,Card,92523,6784,Soap,Personal Care,Barman Inc,448.16,689.48,35.0,365,20,67
7906789850,491521,2,556.35,32006907,2024-10-08 20:15:00,2024-10-08 20:35:00,2024-10-08 20:41:00,Slightly Delayed,2494.47,UPI,16598,1123,Nuts,Snacks & Munchies,Karpe Inc,556.35,855.92,35.0,90,28,98
8073770046,661577,1,720.95,87943214,2024-05-14 03:01:34,2024-05-14 03:12:34,2024-05-14 03:25:34,Slightly Delayed,3056.86,UPI,37431,6209,Cat Food,Pet Care,Majumdar PLC,720.95,1109.15,35.0,365,28,95
5190202949,992178,1,632.43,40727086,2023-09-09 12:34:28,2023-09-09 12:49:28,2023-09-09 13:01:28,Slightly Delayed,3924.07,Wallet,98623,3906,Pain Reliever,Pharmacy,Basu and Sons,632.43,790.54,20.0,365,16,89
8542325207,373536,2,494.17,9573071,2024-07-17 17:30:24,2024-07-17 17:47:24,2024-07-17 17:50:24,On Time,4399.94,Wallet,38846,5625,Dog Food,Pet Care,Chauhan-Sabharwal,494.17,760.26,35.0,365,14,64
7566730050,552496,3,508.0,39153585,2023-05-14 12:59:57,2023-05-14 13:12:57,2023-05-14 13:13:57,On Time,1443.71,Card,47294,6181,Dish Soap,Household Care,Dhar PLC,508.0,677.33,25.0,365,17,59
176509722,883013,1,989.88,65221572,2023-10-16 22:34:31,2023-10-16 22:46:31,2023-10-16 22:44:31,On Time,2319.65,UPI,60612,6275,Eggs,Dairy & Breakfast,Chahal Group,989.88,1237.35,20.0,7,13,98
1894603222,839170,1,481.63,21697638,2023-10-16 07:17:33,2023-10-16 07:27:33,2023-10-16 07:30:33,On Time,356.33,Wallet,90546,1130,Curd,Dairy & Breakfast,Shetty and Sons,481.63,602.04,20.0,7,11,59
2694800415,891833,2,493.19,36675827,2024-04-04 07:26:06,2024-04-04 07:44:06,2024-04-04 07:39:06,On Time,3621.69,Cash,70355,8403,Curd,Dairy & Breakfast,Mani PLC,493.19,616.49,20.0,7,11,69
5879390688,687218,1,317.82,77869660,2023-09-07 19:36:09,2023-09-07 19:48:09,2023-09-07 19:54:09,Slightly Delayed,96.09,Wallet,87608,8201,Mango Drink,Cold Drinks & Juices,"Sankaran, Pall and Gola",317.82,454.03,30.0,180,22,58
1197715978,945635,3,778.9,625395,2023-11-12 07:20:23,2023-11-12 07:40:23,2023-11-12 07:43:23,On Time,3388.47,Card,76039,4364,Pulses,Grocery & Staples,Balasubramanian PLC,778.9,916.35,15.0,365,16,59
7790696031,602241,1,976.55,34580200,2023-05-12 16:58:08,2023-05-12 17:13:08,2023-05-12 17:08:08,On Time,2174.92,Wallet,60613,1700,Nuts,Snacks & Munchies,Bahl-Pau,976.55,1502.38,35.0,90,12,75
2189360099,6405,1,236.51,68714053,2023-08-19 05:59:43,2023-08-19 06:16:43,2023-08-19 06:13:43,On Time,2231.91,Wallet,48011,3685,Baby Food,Baby Care,Kashyap-Reddy,236.51,337.87,30.0,365,11,81
3542041943,313754,1,136.6,55007963,2024-09-06 01:07:42,2024-09-06 01:23:42,2024-09-06 01:25:42,On Time,209.59,Wallet,91300,3295,Biscuits,Snacks & Munchies,"Swaminathan, Mahal and Dara",136.6,210.15,35.0,90,25,67
9202469009,563740,1,96.33,37362180,2023-11-13 01:11:40,2023-11-13 01:31:40,2023-11-13 01:28:40,On Time,1574.8,UPI,39748,6324,Chips,Snacks & Munchies,Mann-Kapadia,96.33,148.2,35.0,90,20,61
3985829990,578097,1,267.61,81808190,2024-07-19 00:58:05,2024-07-19 01:14:05,2024-07-19 01:28:05,Slightly Delayed,4495.35,Wallet,39267,1868,Nuts,Snacks & Munchies,Jha Group,267.61,411.71,35.0,90,22,75
4341872315,930284,3,189.47,71755645,2023-11-03 13:00:48,2023-11-03 13:19:48,2023-11-03 13:20:48,On Time,3494.41,Wallet,20388,6361,Baby Food,Baby Care,"Garg, Saraf and Dutta",189.47,270.67,30.0,365,20,58
4748123248,673058,3,765.76,24144240,2023-08-01 10:02:42,2023-08-01 10:15:42,2023-08-01 10:14:42,On Time,476.96,UPI,93163,4332,Cough Syrup,Pharmacy,Balan-Madan,765.76,957.2,20.0,365,30,94
99905061,492958,1,84.2,47590944,2023-11-16 20:08:23,2023-11-16 20:26:23,2023-11-16 20:34:23,Slightly Delayed,2948.85,Card,1750,442,Lotion,Personal Care,Acharya PLC,84.2,129.54,35.0,365,26,88
9118004489,473647,1,43.05,37288781,2024-02-02 14:35:12,2024-02-02 14:45:12,2024-02-02 14:41:12,On Time,2685.25,Cash,57515,5683,Toothpaste,Personal Care,Ben-Ravi,43.05,66.23,35.0,365,18,82
1696936610,490939,1,80.25,25795941,2023-09-13 23:26:44,2023-09-13 23:46:44,2023-09-13 23:50:44,On Time,1983.84,Wallet,10006,5361,Lotion,Personal Care,"Roy, Barad and De",80.25,123.46,35.0,365,12,67
155669553,714999,1,882.51,88779806,2023-04-06 14:25:38,2023-04-06 14:38:38,2023-04-06 14:36:38,On Time,2239.85,UPI,73940,3785,Bread,Dairy & Breakfast,Kala Group,882.51,1103.14,20.0,7,27,81
2885541999,337168,3,545.49,40275138,2023-09-13 22:13:12,2023-09-13 22:27:12,2023-09-13 22:24:12,On Time,87.3,Cash,97766,7271,Eggs,Dairy & Breakfast,Dasgupta PLC,545.49,681.86,20.0,7,25,98
2846340681,287070,2,443.17,77085443,2023-06-08 06:18:52,2023-06-08 06:29:52,2023-06-08 06:32:52,On Time,2923.65,Cash,1441,3321,Wheat Flour,Grocery & Staples,"Gala, Magar and Rajagopal",443.17,521.38,15.0,365,20,93
963715332,771228,1,83.18,21948041,2024-07-18 22:25:26,2024-07-18 22:39:26,2024-07-18 22:54:26,Slightly Delayed,4740.41,UPI,74026,3522,Pet Treats,Pet Care,Raja and Sons,83.18,127.97,35.0,365,25,73
2807634451,481843,3,297.68,84986716,2024-03-15 00:16:18,2024-03-15 00:36:18,2024-03-15 00:41:18,On Time,3196.92,Wallet,10898,3673,Chocolates,Snacks & Munchies,"Taneja, Kala and Kota",297.68,457.97,35.0,90,10,88
3046341241,690565,1,951.27,82286725,2023-10-03 17:13:24,2023-10-03 17:30:24,2023-10-03 17:26:24,On Time,3155.44,Wallet,42558,5665,Cookies,Snacks & Munchies,"Roy, Seth and Patla",951.27,1463.49,35.0,90,15,56
485687952,992178,3,632.43,8228843,2023-03-26 19:36:56,2023-03-26 19:53:56,2023-03-26 20:05:56,Slightly Delayed,1436.02,Wallet,41920,4079,Pain Reliever,Pharmacy,Basu and Sons,632.43,790.54,20.0,365,16,89
7660904370,478531,1,825.46,30455484,2024-05-09 14:16:30,2024-05-09 14:29:30,2024-05-09 14:41:30,Slightly Delayed,695.54,Cash,82481,2713,Carrots,Fruits & Vegetables,Uppal Group,825.46,1100.61,25.0,3,24,90
9753033954,667163,1,441.2,83577942,2023-07-02 01:33:28,2023-07-02 01:47:28,2023-07-02 01:46:28,On Time,630.84,Card,66167,9044,Orange Juice,Cold Drinks & Juices,Palla LLC,441.2,630.29,30.0,180,25,72
9509887699,700048,2,141.28,23448955,2024-01-13 11:09:16,2024-01-13 11:19:16,2024-01-13 11:18:16,On Time,1656.08,UPI,83668,7593,Dish Soap,Household Care,Khalsa-Bhavsar,141.28,188.37,25.0,365,25,98
1054122071,473929,1,440.19,97557157,2023-11-22 08:36:23,2023-11-22 08:56:23,2023-11-22 08:58:23,On Time,1011.38,Card,29382,2687,Carrots,Fruits & Vegetables,"Bhardwaj, Bhatia and Deshmukh",440.19,586.92,25.0,3,19,70
9135272808,952124,2,127.08,21701991,2024-03-01 23:06:19,2024-03-01 23:24:19,2024-03-01 23:22:19,On Time,1454.36,UPI,58954,6215,Onions,Fruits & Vegetables,"Wali, Sood and Bala",127.08,169.44,25.0,3,15,50
597447215,848226,1,209.59,39957741,2024-09-04 22:09:51,2024-09-04 22:25:51,2024-09-04 22:20:51,On Time,4238.98,UPI,56770,5255,Tomatoes,Fruits & Vegetables,Barad and Sons,209.59,279.45,25.0,3,10,51
5562099656,440875,2,275.03,3872421,2024-06-12 02:35:04,2024-06-12 02:53:04,2024-06-12 02:58:04,On Time,163.03,Card,78737,7036,Baby Wipes,Baby Care,Loyal Inc,275.03,392.9,30.0,365,15,80
4122736828,500633,1,154.5,47590944,2024-07-02 12:55:31,2024-07-02 13:15:31,2024-07-02 13:12:31,On Time,2205.44,UPI,47529,5511,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia,154.5,193.12,20.0,7,24,87
7238138072,679284,3,877.89,32929817,2024-08-26 05:41:35,2024-08-26 06:00:35,2024-08-26 05:55:35,On Time,906.54,Wallet,70201,9170,Cough Syrup,Pharmacy,Pant LLC,877.89,1097.36,20.0,365,28,95
6244736404,613942,1,545.0,8791577,2024-08-19 09:19:35,2024-08-19 09:30:35,2024-08-19 09:40:35,Slightly Delayed,4248.04,UPI,74025,4428,Pet Treats,Pet Care,"Dyal, Saraf and Goel",545.0,838.46,35.0,365,28,72
1297341963,564692,1,215.65,70230254,2024-07-28 21:44:40,2024-07-28 21:58:40,2024-07-28 21:56:40,On Time,1516.81,Cash,78118,9202,Cat Food,Pet Care,"Krishna, Bail and Dyal",215.65,331.77,35.0,365,25,82
3842442278,567671,1,418.48,89223620,2024-10-27 02:43:39,2024-10-27 03:01:39,2024-10-27 02:57:39,On Time,4144.84,Card,34292,7156,Biscuits,Snacks & Munchies,Nagar LLC,418.48,643.82,35.0,90,12,90
9576684860,587645,2,801.81,9347990,2023-04-28 20:05:38,2023-04-28 20:17:38,2023-04-28 20:25:38,Slightly Delayed,1365.7,Card,49015,4883,Vitamins,Pharmacy,"Sura, Pillay and Mammen",801.81,1002.26,20.0,365,18,90
1592757566,124290,2,39.65,78903046,2024-07-17 15:09:40,2024-07-17 15:24:40,2024-07-17 15:44:40,Significantly Delayed,4787.67,Wallet,26609,6742,Lotion,Personal Care,Sachdev Group,39.65,61.0,35.0,365,23,71
5060677329,264803,3,995.98,68219091,2024-03-29 08:13:16,2024-03-29 08:32:16,2024-03-29 08:47:16,Slightly Delayed,903.53,UPI,2549,2588,Vitamins,Pharmacy,Gole-Doshi,995.98,1244.97,20.0,365,17,69
